Unnamed: 0,safegraph_place_id,census_block_group,pairwise_visit,actual_pro,location_name,street_address,city,raw_visit_counts,raw_visitor_counts,popularity_day_pro,popularity_hourly_pro,latitude_poi,longitude_poi,latitude_cbg,longitude_cbg,pop,housing_unit,distance
34,sg:0f540a8d68ec441c84775ffcacf0a785,060372145023,106,0.13333333333333333,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.0680165,-118.35148559999999,77,39,0.8752711316090949
56,sg:0f540a8d68ec441c84775ffcacf0a785,060372119211,24,0.017033356990773598,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.067232000000004,-118.292902,167,91,6.184422583635175
64,sg:0f540a8d68ec441c84775ffcacf0a785,060372145011,197,0.2370637785800241,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.0681451,-118.3574476,112,71,0.3775652966106303
130,sg:0f540a8d68ec441c84775ffcacf0a785,060372114101,12,0.013636363636363636,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.0726107,-118.30792040000001,187,79,4.814161246419049
240,sg:0f540a8d68ec441c84775ffcacf0a785,060372145032,123,0.2860465116279069,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.0674561,-118.3554206,99,47,0.572062202905172
275,sg:0f540a8d68ec441c84775ffcacf0a785,060372145022,131,0.17191601049868765,Whole Foods Market,6350 west third street,los angeles,5057.0,3190,"{'Monday': 0.15503262804034013, 'Tuesday': 0.13328060114692505, 'Wednesday': 0.14316788609847736, 'Thursday': 0.13842198932173225, 'Friday': 0.13268736404983192, 'Saturday': 0.1356535495352976, 'Sunday': 0.1617559818073957}","{'Monday': [0.0016156244346366318, 0.0015146479074718423, 0.0017502598041896846, 0.0016324538558307635, 0.0015483067498601056, 0.0017502598041896846, 0.0021373364916547105, 0.0035510078719617638, 0.005419073624510369, 0.007270309955864843, 0.007808851434077054, 0.008650322493783632, 0.010265946928420266, 0.010804488406632473, 0.011309371042456422, 0.010383752876779185, 0.009761064292596317, 0.010568876509914633, 0.011040100303350316, 0.010636194194691159, 0.008751299020948422, 0.00809495159437729, 0.005907126839140185, 0.002861001603002369], 'Tuesday': [0.001388942434878941, 0.0013021335326990073, 0.0015046876377855195, 0.0014034105852422634, 0.0013310698334256519, 0.0015046876377855195, 0.0018374550961419323, 0.003052779726661006, 0.0046587444169897815, 0.0062502409569552345, 0.006713221768581549, 0.007436629286747663, 0.008825571721626605, 0.009288552533252918, 0.009722597044152587, 0.00892684877416986, 0.008391527210726935, 0.009085998428166405, 0.009491106638339429, 0.009143871029619695, 0.007523438188927598, 0.0069591803247580275, 0.005078320777526128, 0.0024595855617647916], 'Wednesday': [0.001491979707496073, 0.0013987309757775687, 0.0016163113497874128, 0.0015075211627824908, 0.0014298138863504035, 0.0016163113497874128, 0.0019737648213750134, 0.0032792470654340778, 0.005004348602226412, 0.006713908683732329, 0.007211235252897688, 0.007988308017218558, 0.009480287724714632, 0.009977614293879989, 0.010443857952472511, 0.009589077911719554, 0.009014044066122108, 0.009760033919870145, 0.010195194667889833, 0.009822199741015815, 0.008081556748937064, 0.007475439992766783, 0.005455050805532518, 0.0026420473986909633], 'Thursday': [0.0014425218166398497, 0.0013523642030998592, 0.001562731968026504, 0.0014575480855631817, 0.0013824167409465227, 0.001562731968026504, 0.0019083361532631344, 0.0031705427428230033, 0.004838458593312829, 0.006491348174879324, 0.006972188780425941, 0.007723502226592529, 0.00916602404323238, 0.009646864648778994, 0.010097652716478948, 0.0092712079256957, 0.008715235975532426, 0.00943649688385235, 0.00985723241370564, 0.009496601959545678, 0.00781365984013252, 0.00722763535212258, 0.005274220392089451, 0.002554465716966401], 'Friday': [0.0013827601985219131, 0.0012963376861142937, 0.001497990215065406, 0.0013971639505898498, 0.001325145190250167, 0.001497990215065406, 0.0018292765126279476, 0.0030391916863346216, 0.004638008165875583, 0.006222420893348609, 0.006683340959522581, 0.007403528562919409, 0.008786288761441323, 0.009247208827615294, 0.009679321389653392, 0.008887115025916879, 0.008354176199403226, 0.009045556298664182, 0.009448861356566406, 0.009103171306935928, 0.00748995107532703, 0.006928204744677502, 0.005055716975845745, 0.0024486378515492214], 'Saturday': [0.0014136713803070526, 0.0013253169190378619, 0.0015314773286659738, 0.001428397123851918, 0.0013547684061275922, 0.0015314773286659738, 0.0018701694301978718, 0.003107131887966543, 0.004741689421446572, 0.006361521211381737, 0.006832745004817422, 0.007569032182060677, 0.00898270356236773, 0.009453927355803414, 0.009895699662149367, 0.009085783767181785, 0.008540931256021777, 0.009247766946175302, 0.009660087765431525, 0.009306669920354763, 0.007657386643329869, 0.007083082645080128, 0.0051687359842476615, 0.0025033764026270726], 'Sunday': [0.0016856897800162816, 0.0015803341687652642, 0.0018261639283509718, 0.001703249048558118, 0.0016154527058489367, 0.0018261639283509718, 0.0022300271048132057, 0.003705005662327453, 0.005654084470471278, 0.007585604010073267, 0.008147500603412029, 0.009025464030503841, 0.010711153810520124, 0.011273050403858884, 0.011799828460113971, 0.010834068690312977, 0.010184375754265035, 0.011027220644273176, 0.01151888016344459, 0.01109745771844052, 0.00913081964175486, 0.008446008168623245, 0.0061633032581845295, 0.0029850756521121657]}",34.070273,-118.360701,34.0689334,-118.3506157,72,48,0.9303307103175704
